trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
737,False,"{'a': 0.5, 'e': 0.40290643571366264}",25,3,-8.029277638697636,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
738,False,"{'a': 0.5, 'e': 0.40146828176700183}",25,0,-100.33161003121391,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
739,False,"{'a': 0.5, 'e': 0.40002913723726474}",20,0,-38.540569398748374,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
740,False,"{'a': 0.5, 'e': 0.39858900567539723}",20,16,9.080382442720548,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.5, 'e': 0.39714789063478056}",20,14,-1.0218898899830604,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
742,False,"{'a': 0.5, 'e': 0.39570579567122327}",20,12,15.46581978005276,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.5, 'e': 0.39426272434295095}",20,1,-74.8804551387919,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 2}",1
744,False,"{'a': 0.5, 'e': 0.39281868021059896}",25,0,20.61631280421447,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.5, 'e': 0.3913736668372023}",25,0,-61.46585285284097,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
746,False,"{'a': 0.5, 'e': 0.38992768778818826}",30,21,-24.665557524799283,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
747,False,"{'a': 0.5, 'e': 0.388480746631366}",25,0,-25.23332973751446,"{0: 20, 1: 0, 2: 4, 3: 1, 4: 0}",0
748,False,"{'a': 0.5, 'e': 0.3870328469369193}",25,15,10.143513426646553,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.3855839922773966}",25,6,-33.79238628700254,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 1}",1
750,False,"{'a': 0.5, 'e': 0.3841341862277025}",25,0,12.441833610299044,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
751,False,"{'a': 0.5, 'e': 0.38268343236508984}",20,6,-7.41808984141568,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
752,False,"{'a': 0.5, 'e': 0.38123173426914897}",20,4,11.621971522127234,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
753,False,"{'a': 0.5, 'e': 0.3797790955218011}",25,0,-80.14616046662866,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
754,False,"{'a': 0.5, 'e': 0.3783255197072876}",20,7,-13.615447984542184,"{0: 10, 1: 2, 2: 0, 3: 1, 4: 0}",1
755,False,"{'a': 0.5, 'e': 0.37687101041216264}",25,13,5.586662129118567,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
756,False,"{'a': 0.5, 'e': 0.37541557122528296}",25,0,13.6469618105526,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
757,False,"{'a': 0.5, 'e': 0.3739592057378004}",20,7,-27.981511497390755,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
758,False,"{'a': 0.5, 'e': 0.3725019175431519}",25,3,1.3280169587135946,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
759,False,"{'a': 0.5, 'e': 0.37104371023705096}",25,13,-21.20764529528703,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 0}",1
760,False,"{'a': 0.5, 'e': 0.36958458741747957}",20,8,-2.28214118189437,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
761,False,"{'a': 0.5, 'e': 0.36812455268467786}",30,13,20.138799503442975,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
762,False,"{'a': 0.5, 'e': 0.3666636096411368}",30,7,-11.353644939705976,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 0}",1
763,False,"{'a': 0.5, 'e': 0.3652017618915877}",25,12,-0.7345656673382834,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 0.36373901304299494}",30,14,-40.74486893905122,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
765,False,"{'a': 0.5, 'e': 0.36227536670454574}",20,3,2.01854367210466,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.36081082648764173}",25,0,5.5078311757467056,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
767,False,"{'a': 0.5, 'e': 0.3593453960058907}",25,0,5.475925676412234,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
768,False,"{'a': 0.5, 'e': 0.35787907887509635}",20,0,10.329018759848756,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
769,False,"{'a': 0.5, 'e': 0.35641187871325075}",20,0,18.39378463136701,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
770,False,"{'a': 0.5, 'e': 0.35494379914052404}",20,11,-9.483439007295429,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.35347484377925714}",20,14,2.109410790654848,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.5, 'e': 0.35200501625395086}",25,0,-2.484260440411027,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
773,False,"{'a': 0.5, 'e': 0.35053432019125896}",25,11,0.6663433166900938,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 0.34906275921997765}",20,14,13.93119729762433,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.5, 'e': 0.347590336971037}",25,7,-53.66544348781867,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
776,False,"{'a': 0.5, 'e': 0.346117057077493}",25,12,0.47226118297641717,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
777,False,"{'a': 0.5, 'e': 0.344642923174517}",20,1,-41.6878358730674,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 1}",1
778,False,"{'a': 0.5, 'e': 0.3431679388993882}",20,9,6.8496300148284135,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 0.34169210789148324}",30,16,24.51216925849756,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.3402154337922689}",20,11,-6.389191212718267,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.33873792024529126}",20,0,-38.28186161216702,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
782,False,"{'a': 0.5, 'e': 0.3372595708961686}",30,13,-3.2881089648176487,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.3357803893925807}",30,18,1.5957756230751348,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
784,False,"{'a': 0.5, 'e': 0.3343003793842607}",25,13,-17.787440186851722,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.3328195445229867}",30,11,-6.478988885907256,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
786,False,"{'a': 0.5, 'e': 0.3313378884625709}",20,7,-0.5939460087647888,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
787,False,"{'a': 0.5, 'e': 0.3298554148588529}",20,14,6.250137932986217,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.5, 'e': 0.32837212736968846}",35,13,-58.22556551295188,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
789,False,"{'a': 0.5, 'e': 0.32688802965494246}",20,15,10.188150520590344,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.5, 'e': 0.32540312537647825}",20,0,-2.727614949883006,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
791,False,"{'a': 0.5, 'e': 0.32391741819814934}",20,10,18.03484365775556,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.5, 'e': 0.322430911785791}",20,2,26.592724617442443,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.5, 'e': 0.32094360980720943}",20,5,-41.99031017873468,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
794,False,"{'a': 0.5, 'e': 0.31945551593217497}",25,10,-10.756390985511928,"{0: 11, 1: 3, 2: 0, 3: 1, 4: 0}",1
795,False,"{'a': 0.5, 'e': 0.31796663383241086}",25,12,10.975468457635552,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.31647696718158613}",25,14,5.684430736522318,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
797,False,"{'a': 0.5, 'e': 0.31498651965530466}",20,10,-13.340227290287617,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.3134952949310981}",25,12,12.004662691056685,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.3120032966884149}",25,14,-12.498191936696433,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
800,False,"{'a': 0.5, 'e': 0.3105105286086123}",25,10,0.6536804178232112,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.30901699437494745}",20,9,-14.250439939986219,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
802,False,"{'a': 0.5, 'e': 0.3075226976725673}",25,19,11.830590006932812,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.30602764218850076}",20,0,-5.3485531861746365,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
804,False,"{'a': 0.5, 'e': 0.3045318316116482}",25,11,7.348818038108821,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
805,False,"{'a': 0.5, 'e': 0.30303526963277394}",20,6,-30.15977925600967,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
806,False,"{'a': 0.5, 'e': 0.30153795994449556}",20,8,-3.445373160489847,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.3000399062412762}",20,4,-3.779883994005428,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.29854111221941426}",30,13,-35.59006187659277,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
809,False,"{'a': 0.5, 'e': 0.29704158157703486}",30,16,-2.3810230208093133,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
810,False,"{'a': 0.5, 'e': 0.2955413180140811}",25,17,3.4941598138258403,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
811,False,"{'a': 0.5, 'e': 0.2940403252323039}",25,10,10.619662338292947,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 0.292538606935254}",30,8,-11.683885741989993,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 0}",1
813,False,"{'a': 0.5, 'e': 0.2910361668282717}",20,16,4.590908386192844,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.5, 'e': 0.2895330086184791}",25,7,-22.47280318175644,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 0}",1
815,False,"{'a': 0.5, 'e': 0.28802913601476904}",20,9,-23.007468353021512,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
816,False,"{'a': 0.5, 'e': 0.28652455272779825}",20,14,-2.260298845262266,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 0.28501926246997616}",30,17,-0.49163793891843177,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 0.2835132689554567}",20,13,-0.39480487338245096,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
819,False,"{'a': 0.5, 'e': 0.28200657590012945}",20,12,-36.69794171473143,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
820,False,"{'a': 0.5, 'e': 0.2804991870216094}",20,8,-24.278938828681216,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.2789911060392293}",35,16,-11.115811484392477,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.2774823366740284}",30,0,26.23641942787432,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
823,False,"{'a': 0.5, 'e': 0.2759728826487457}",25,7,10.330213187830092,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.27446274768780876}",25,13,-23.698549269519543,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
825,False,"{'a': 0.5, 'e': 0.27295193551732516}",25,20,10.900467655209889,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.2714404498650743}",25,9,15.649478795966598,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.26992829446049627}",30,12,29.379423889621677,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.5, 'e': 0.2684154730346846}",25,14,-45.39567778717543,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
829,False,"{'a': 0.5, 'e': 0.26690198932037545}",25,15,-26.615189946152988,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
830,False,"{'a': 0.5, 'e': 0.2653878470519398}",25,9,26.43400491610962,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.26387304996537275}",25,14,14.447375818012263,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.262357601798286}",20,6,5.0054143967151035,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
833,False,"{'a': 0.5, 'e': 0.260841506289897}",20,5,26.53074468943521,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.2593247671810205}",20,0,-5.465498652929533,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
835,False,"{'a': 0.5, 'e': 0.2578073882140599}",25,17,3.7643637248000266,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.25628937313299655}",30,17,-27.81222829303251,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
837,False,"{'a': 0.5, 'e': 0.25477072568338216}",25,11,9.550579684613702,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.5, 'e': 0.253251449612328}",20,6,-78.87938006618478,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 2}",1
839,False,"{'a': 0.5, 'e': 0.25173154866849706}",20,14,-51.19852523126442,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 1}",1
840,False,"{'a': 0.5, 'e': 0.2502110266020935}",20,6,-5.867400882793387,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.24868988716485474}",30,20,-0.44949056180774605,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
842,False,"{'a': 0.5, 'e': 0.24716813411004093}",20,13,11.233689000045889,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.24564577119242628}",25,15,-5.072432569944317,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
844,False,"{'a': 0.5, 'e': 0.24412280216829033}",25,11,16.276546288597146,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.24259923079540732}",25,17,2.498425580650476,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
846,False,"{'a': 0.5, 'e': 0.24107506083303865}",20,4,5.43456179928627,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.2395502960419217}",30,16,-55.745704010961596,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
848,False,"{'a': 0.5, 'e': 0.2380249401842625}",20,9,20.888575288060252,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.5, 'e': 0.23649899702372476}",25,11,5.7381598473588165,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.2349724703254213}",25,13,-22.19569586331049,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
851,False,"{'a': 0.5, 'e': 0.23344536385590545}",30,0,-10.091121118262727,"{0: 27, 1: 0, 2: 1, 3: 2, 4: 0}",0
852,False,"{'a': 0.5, 'e': 0.2319176813831602}",20,8,0.4309098873664421,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
853,False,"{'a': 0.5, 'e': 0.2303894266765906}",20,0,-0.6383678182671473,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
854,False,"{'a': 0.5, 'e': 0.22886060350701282}",30,22,-3.473310006449573,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.22733121564664643}",25,0,-16.150030158041908,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
856,False,"{'a': 0.5, 'e': 0.22580126686910357}",30,15,-28.90266536269291,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
857,False,"{'a': 0.5, 'e': 0.22427076094938114}",25,9,-17.05696337261153,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
858,False,"{'a': 0.5, 'e': 0.2227397016638502}",20,10,13.323597313631257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.5, 'e': 0.22120809279024706}",30,11,-23.284673689131758,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
860,False,"{'a': 0.5, 'e': 0.21967593810766484}",20,8,5.402597744783822,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
861,False,"{'a': 0.5, 'e': 0.21814324139654248}",35,24,14.121882224231522,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.5, 'e': 0.21661000643865713}",20,6,-30.93920368418456,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
863,False,"{'a': 0.5, 'e': 0.21507623701711326}",20,15,3.2491588334829027,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.5, 'e': 0.21354193691633488}",20,14,11.529300249276579,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 0.21200710992205452}",25,15,0.6962413690856337,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
866,False,"{'a': 0.5, 'e': 0.21047175982130562}",20,10,-4.1131665326035165,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
867,False,"{'a': 0.5, 'e': 0.20893589040241176}",30,7,11.324972486031896,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.20739950545497782}",20,0,26.156906369813484,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 0.20586260876988136}",25,18,13.920132488360025,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.5, 'e': 0.20432520413926172}",30,8,18.756470546826293,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
871,False,"{'a': 0.5, 'e': 0.2027872953565125}",20,10,18.737513398140837,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.2012488862162702}",20,0,-9.44571340477875,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
873,False,"{'a': 0.5, 'e': 0.199709980514407}",20,14,9.358468248203675,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.5, 'e': 0.19817058204801943}",25,11,23.39207654008549,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.5, 'e': 0.19663069461542002}",25,9,10.84209181443153,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
876,False,"{'a': 0.5, 'e': 0.1950903220161283}",20,0,-46.58155650877351,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
877,False,"{'a': 0.5, 'e': 0.19354946805086018}",25,10,-18.32449401884279,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
878,False,"{'a': 0.5, 'e': 0.19200813652152005}",25,0,6.971981677197982,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
879,False,"{'a': 0.5, 'e': 0.19046633123118978}",25,11,14.662484117864366,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
880,False,"{'a': 0.5, 'e': 0.18892405598412113}",20,11,12.453003222487856,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.18738131458572452}",20,16,7.195612115900615,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 0.18583811084256138}",25,4,26.57375550972377,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.18429444856233337}",30,24,9.274129169633312,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.1827503315538735}",20,13,10.758536633286443,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.5, 'e': 0.1812057636271374}",25,14,1.6372643921237533,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.5, 'e': 0.17966074859319248}",25,8,17.473589066599935,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.5, 'e': 0.17811529026421014}",25,13,8.36818982033447,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
888,False,"{'a': 0.5, 'e': 0.1765693924534548}",20,8,11.140075283208816,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.17502305897527604}",20,4,13.21367485529781,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
890,False,"{'a': 0.5, 'e': 0.17347629364509756}",25,8,27.55293660413862,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.5, 'e': 0.1719291002794095}",25,8,-50.097437192750085,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
892,False,"{'a': 0.5, 'e': 0.17038148269575748}",25,19,9.627627773533249,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.16883344471273382}",25,11,13.007924802138941,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.16728499014996875}",30,12,6.780153410562465,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.16573612282811961}",25,7,23.467662913813854,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.16418684656886295}",35,16,-29.764019278494512,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
897,False,"{'a': 0.5, 'e': 0.1626371651948835}",20,10,2.3187619083670556,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
898,False,"{'a': 0.5, 'e': 0.16108708252986642}",20,10,18.18961656682624,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.15953660239848616}",20,0,21.760655035902914,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
900,False,"{'a': 0.5, 'e': 0.15798572862639879}",20,15,11.7061578297836,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.15643446504023092}",20,16,6.395218745601381,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.15488281546757104}",20,13,0.6283400577207234,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.15333078373696066}",20,12,18.229638415612573,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.5, 'e': 0.15177837367788335}",25,19,5.622028318776393,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.5, 'e': 0.15022558912075706}",20,7,3.668069174544862,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
906,False,"{'a': 0.5, 'e': 0.14867243389692286}",25,12,24.232796349217548,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 0.14711891183863735}",25,10,14.685345937117702,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
